C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\swing\editor;DefaultPlotEditor;32.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\package.html;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;package;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general\WaferMapDataset.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\general;WaferMapDataset;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\Hour.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time;Hour;21.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event\RendererChangeListener.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event;RendererChangeListener;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event\ChartProgressEventType.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\event;ChartProgressEventType;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;MarkerAxisBand;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\DialTextAnnotation.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;DialTextAnnotation;23.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;XYToolTipGenerator;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;ItemLabelAnchor;16.0;
